,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
5,python教学经理,企,18-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月24日,北京华清远见科技发展有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910633761.shtml,北京,18,24,21.0
6,人工只能/C++/python,企,13-26万,北京,硕士及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月24日,爱信诺征信有限公司,计算机软件,50-99人,https://www.liepin.com/job/1910195778.shtml,北京,13,26,19.5
7,Python后端开发工程师,企,20-39万,北京,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年11月24日,更美互动,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911034119.shtml,北京,20,39,29.5
8,Python自动化测试工程师,企,10-24万,深圳,统招本科,1年工作经验,投递后：2个工作日内反馈,2017年11月24日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/1911032961.shtml,深圳,10,24,17.0
9,Python工程师,企,18-36万,深圳-南山区,学历不限,经验不限,投递后：5个工作日内反馈,2017年11月24日,OPPO移动通信,通信(设备/运营/增值),10000人以上,https://www.liepin.com/job/195192741.shtml,深圳,18,36,27.0
10,Python测试开发工程师,企,面议,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月24日,OPPO移动通信,通信(设备/运营/增值),10000人以上,https://www.liepin.com/job/198808855.shtml,深圳,面议,面议,面议
11,手游客户端开发-Python-大话事业部200,企,面议,广州,学历不限,5年工作经验,未知,2017年11月24日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910558995.shtml,广州,面议,面议,面议
12,Python程序员,企,12-18万,厦门-思明区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月24日,厦门点触科技股份有限公司,网络游戏,100-499人,https://www.liepin.com/job/197539759.shtml,厦门,12,18,15.0
13,python工程师,企,12-24万,合肥,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月23日,安徽七天教育科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199212793.shtml,合肥,12,24,18.0
14,Python工程师--爬虫方向,企,面议,上海,学历不限,2年工作经验,投递后：5个工作日内反馈,2017年11月23日,众安在线财产保险,保险,100-499人,https://www.liepin.com/job/1911019205.shtml,上海,面议,面议,面议
15,Python 数据开发工程师,企,面议,北京,统招本科,经验不限,投递后：5个工作日内反馈,2017年11月23日,恒润科技,电子技术/半导体/集成电路,1000-2000人,https://www.liepin.com/job/198915393.shtml,北京,面议,面议,面议
16,Python工程师,企,23-45万,上海,大专及以上,2年工作经验,投递后：1个工作日内反馈,2017年11月23日,上海清源绿网,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910801657.shtml,上海,23,45,34.0
17,高级python开发工程师,企,28-56万,上海,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月23日,上海清源绿网,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910710541.shtml,上海,28,56,42.0
18,python高级开发工程师,猎,20-50万,深圳,本科及以上,3年工作经验,未知,2017年12月11日,深圳游戏公司,未知,未知,/a/9710258.shtml,深圳,20,50,35.0
19,python开发工程师,猎,20-40万,北京,统招本科,2年工作经验,未知,2017年12月11日,互联网金融公司,未知,未知,/a/10118850.shtml,北京,20,40,30.0
20,Python工程师,猎,22-30万,杭州,统招本科,3年工作经验,未知,2017年12月11日,杭州某互联网企业,未知,未知,/a/10263768.shtml,杭州,22,30,26.0
21,Python运营开发(后台)工程师,猎,30-60万,深圳,统招本科,3年工作经验,未知,2017年12月11日,深圳某大型互联网公司,互联网/移动互联网/电子商务,未知,/a/10263733.shtml,深圳,30,60,45.0
22,Python 高级工程师,猎,15-25万,北京,大专及以上,1年工作经验,未知,2017年12月11日,北京知名公司,未知,未知,/a/10260468.shtml,北京,15,25,20.0
23,Python 工程师,猎,15-30万,上海,统招本科,2年工作经验,未知,2017年12月11日,人力资源公司,专业服务(咨询/财会/法律/翻译等),未知,/a/9761770.shtml,上海,15,30,22.5
24,Python工程师,猎,30-50万,成都,学历不限,2年工作经验,未知,2017年12月11日,某大型互联网企业,未知,未知,/a/9996582.shtml,成都,30,50,40.0
25,python运维,猎,45-75万,杭州,大专及以上,3年工作经验,未知,2017年12月11日,某知名企业,未知,未知,/a/10256870.shtml,杭州,45,75,60.0
26,Python高级软件开发工程师,猎,13-35万,苏州,学历不限,3年工作经验,未知,2017年12月11日,某人工智能软件公司,未知,未知,/a/9940446.shtml,苏州,13,35,24.0
27,高级软件工程师-C/C++/Java/python,猎,30-50万,上海,学历不限,5年工作经验,未知,2017年12月11日,IT 软件公司,未知,未知,/a/10250224.shtml,上海,30,50,40.0
28,Python研发工程师,猎,30-60万,"广州,深圳,菲律宾",本科及以上,2年工作经验,未知,2017年12月11日,东南亚区块链公司,互联网/移动互联网/电子商务,未知,/a/10248077.shtml,广州,30,60,45.0
29,3D图像分析工程师(c++/python),猎,30-50万,上海,统招本科,3年工作经验,未知,2017年12月11日,某计算机视觉领域高科技企业,互联网/移动互联网/电子商务,未知,/a/10229046.shtml,上海,30,50,40.0
30,服务端工程师——Python,猎,30-50万,北京,统招本科,3年工作经验,未知,2017年12月11日,知名互联网公司,互联网/移动互联网/电子商务,未知,/a/10245015.shtml,北京,30,50,40.0
31,Python研发工程师,猎,30-55万,北京,统招本科,3年工作经验,未知,2017年12月11日,某知名互联网金融公司,互联网/移动互联网/电子商务,未知,/a/9105206.shtml,北京,30,55,42.5
32,python后台开发工程师,猎,20-50万,"深圳,北京,广州",本科及以上,2年工作经验,未知,2017年12月11日,东南亚知名电商平台,互联网/移动互联网/电子商务,未知,/a/10217755.shtml,深圳,20,50,35.0
33,后端开发工程师（ Python/Java/Ruby）,猎,20-45万,武汉,统招本科,2年工作经验,未知,2017年12月11日,某知名独角兽互联网公司,未知,未知,/a/10224590.shtml,武汉,20,45,32.5
34,一线大厂iOS/安卓/Java/Python/PHP/DBA,猎,35-60万,北京,统招本科,2年工作经验,未知,2017年12月11日,某知名共享出行平台企业,互联网/移动互联网/电子商务,未知,/a/10222795.shtml,北京,35,60,47.5
35,python 开发工程师,猎,30-60万,深圳,统招本科,5年工作经验,未知,2017年12月11日,某风口互联网创业公司,未知,未知,/a/9986917.shtml,深圳,30,60,45.0
36,Python工程师,猎,20-50万,北京,统招本科,1年工作经验,未知,2017年12月11日,某人工智能技术公司,未知,未知,/a/9969583.shtml,北京,20,50,35.0
37,高级Python工程师,猎,20-50万,北京,本科及以上,2年工作经验,未知,2017年12月11日,某大型软件定义存储公司,未知,未知,/a/9680427.shtml,北京,20,50,35.0
38,python研发／架构,猎,30-50万,北京,学历不限,5年工作经验,未知,2017年12月11日,某风口互联网创业公司,未知,未知,/a/9847319.shtml,北京,30,50,40.0
39,高级Python开发工程师,猎,30-40万,"北京,上海,广州",统招本科,2年工作经验,未知,2017年12月11日,某外资TOP 500 IT公司,未知,未知,/a/10122644.shtml,北京,30,40,35.0
40,后端开发工程师（Java/Python）,猎,20-50万,武汉,统招本科,2年工作经验,未知,2017年12月11日,国内知名互联网公司,互联网/移动互联网/电子商务,未知,/a/10204337.shtml,武汉,20,50,35.0
41,python高级开发工程师,猎,20-50万,深圳,统招本科,3年工作经验,未知,2017年12月11日,国内某游戏公司,网络游戏,未知,/a/10207120.shtml,深圳,20,50,35.0
42,Python后端开发工程师,猎,25-35万,北京,学历不限,3年工作经验,未知,2017年12月11日,北京某轻奢电商平台,互联网/移动互联网/电子商务,未知,/a/10200403.shtml,北京,25,35,30.0
43,python开发工程师－上海,猎,10-30万,上海,本科及以上,3年工作经验,未知,2017年12月11日,国内知名互联网公司,未知,未知,/a/10196099.shtml,上海,10,30,20.0
44,web/python全栈工程师,猎,40-70万,深圳,本科及以上,3年工作经验,未知,2017年12月11日,某知名海外游戏公司,网络游戏,未知,/a/10196965.shtml,深圳,40,70,55.0
45,python高级开发工程师,猎,40-70万,深圳,学历不限,3年工作经验,未知,2017年12月11日,某知名海外游戏公司,网络游戏,未知,/a/10197002.shtml,深圳,40,70,55.0
46,python(django)工程师,猎,18-25万,北京,本科及以上,2年工作经验,未知,2017年12月11日,某教育信息技术有限公司,互联网/移动互联网/电子商务,未知,/a/9970536.shtml,北京,18,25,21.5
47,Python工程师,猎,24-48万,北京,统招本科,1年工作经验,未知,2017年12月11日,北京乐信圣文科技有限公司,未知,未知,/a/10189433.shtml,北京,24,48,36.0
48,Python工程师,猎,22-32万,北京,本科及以上,2年工作经验,未知,2017年12月11日,北京某知名社交平台公司,未知,未知,/a/10184988.shtml,北京,22,32,27.0
49,java、C#、Python工程师,猎,40-70万,北京,统招本科,5年工作经验,未知,2017年12月11日,某硅谷视频广告公司,未知,未知,/a/10180075.shtml,北京,40,70,55.0
50,Python 研发工程师,猎,20-30万,上海,统招本科,2年工作经验,未知,2017年12月11日,上海人才服务有限公司,未知,未知,/a/7984985.shtml,上海,20,30,25.0
51,python开发工程师（初级、中级、高级),猎,10-35万,北京,大专及以上,1年工作经验,未知,2017年12月11日,快速发展的互联网企业,互联网/移动互联网/电子商务,未知,/a/10039539.shtml,北京,10,35,22.5
52,Python高级工程师（爬虫、业务后台）,猎,30-60万,北京,本科及以上,1年工作经验,未知,2017年12月11日,高潜创业公司+大咖,互联网/移动互联网/电子商务,未知,/a/10172385.shtml,北京,30,60,45.0
53,python研发经理,猎,40-70万,北京,本科及以上,3年工作经验,未知,2017年12月11日,北京某互联网公司,互联网/移动互联网/电子商务,未知,/a/10164900.shtml,北京,40,70,55.0
54,Python,猎,25-45万,北京,统招本科,4年工作经验,未知,2017年12月11日,某大型综合性公司,未知,未知,/a/10156683.shtml,北京,25,45,35.0
55,数据挖掘专家/工程师（Python）或（SAS）,猎,40-70万,北京,本科及以上,3年工作经验,未知,2017年12月11日,二手车评估,未知,未知,/a/10089532.shtml,北京,40,70,55.0
56,java/python工程师,猎,20-30万,北京,统招本科,2年工作经验,未知,2017年12月11日,某教育科技公司,未知,未知,/a/10158035.shtml,北京,20,30,25.0
57,Python开发,猎,35-50万,北京,本科及以上,3年工作经验,未知,2017年12月11日,某知名互联网公司,互联网/移动互联网/电子商务,未知,/a/9941841.shtml,北京,35,50,42.5
58,Python后端工程师,猎,24-50万,北京,学历不限,5年工作经验,未知,2017年12月11日,北京某知名天使轮企业,未知,未知,/a/10137339.shtml,北京,24,50,37.0
59,python开发工程师,猎,30-30万,北京,统招本科,3年工作经验,未知,2017年12月11日,北京某信息科技有限公司,未知,未知,/a/10123379.shtml,北京,30,30,30.0
60,资深运维开发（Python或shell）,猎,40-60万,"上海,北京",本科及以上,4年工作经验,未知,2017年12月11日,国内知名互联网电商,互联网/移动互联网/电子商务,未知,/a/10102229.shtml,上海,40,60,50.0
61,Python工程师,猎,25-40万,"北京,广州,深圳",统招本科,3年工作经验,未知,2017年12月11日,国内上市IT公司,未知,未知,/a/10099349.shtml,北京,25,40,32.5
62,python高级开发工程师,猎,30-60万,深圳,本科及以上,3年工作经验,未知,2017年12月11日,某游戏公司,未知,未知,/a/10092014.shtml,深圳,30,60,45.0
63,Analytics （SAS/R/Python）,猎,20-30万,上海,统招本科,经验不限,未知,2017年12月11日,全球著名的TOP管理咨询公司,未知,未知,/a/9424885.shtml,上海,20,30,25.0
64,Python开发,猎,15-30万,上海,大专及以上,1年工作经验,未知,2017年12月11日,某私募基金公司,未知,未知,/a/10082900.shtml,上海,15,30,22.5
65,Python 开发工程师,猎,13-26万,北京,学历不限,5年工作经验,未知,2017年12月11日,某大型风力发电机组研究开发有限公司,未知,未知,/a/10082705.shtml,北京,13,26,19.5
66,高级后端开发工程师（python）,猎,20-50万,"北京,上海,广东省",统招本科,6年工作经验,未知,2017年12月11日,中国知名互联网企业,网络游戏,未知,/a/9055106.shtml,北京,20,50,35.0
67,python 后端,猎,12-20万,成都,本科及以上,4年工作经验,未知,2017年12月11日,成都某科技有限责任公司,未知,未知,/a/10070105.shtml,成都,12,20,16.0
68,高级PHP GO Python工程师,猎,45-75万,北京,统招本科,3年工作经验,未知,2017年12月11日,某明星创业公司,未知,未知,/a/10055750.shtml,北京,45,75,60.0
69,数据抓取（Python开发）,猎,30-50万,北京,统招本科,3年工作经验,未知,2017年12月11日,某知名互联网公司,互联网/移动互联网/电子商务,未知,/a/10050524.shtml,北京,30,50,40.0
70,python开发工程师,猎,30-40万,"上海,北京,杭州",学历不限,2年工作经验,未知,2017年12月11日,知名的音乐互联网公司,未知,未知,/a/9632530.shtml,上海,30,40,35.0
71,python开发,猎,30-60万,北京,统招本科,3年工作经验,未知,2017年12月11日,北京共享领域互联网公司,互联网/移动互联网/电子商务,未知,/a/10034906.shtml,北京,30,60,45.0
72,web/python全栈工程师,猎,15-40万,深圳,统招本科,3年工作经验,未知,2017年12月11日,国内某知名游戏公司,未知,未知,/a/10029848.shtml,深圳,15,40,27.5
73,python(django)工程师,猎,20-30万,北京,大专及以上,2年工作经验,未知,2017年12月11日,北京某信息技术有限公司,未知,未知,/a/10032735.shtml,北京,20,30,25.0
74,python工程师（无人车方向）,猎,50-80万,"北京,加利福尼亚州",学历不限,1年工作经验,未知,2017年12月11日,某无人驾驶公司,未知,未知,/a/10032680.shtml,北京,50,80,65.0
75,python开发工程师,猎,25-45万,北京,学历不限,3年工作经验,未知,2017年12月11日,某知名互联网公司,互联网/移动互联网/电子商务,未知,/a/10021755.shtml,北京,25,45,35.0
76,大数据工程师（Java/Python/PHP/C++）,猎,30-60万,北京,统招本科,3年工作经验,未知,2017年12月11日,北京某知名互联网公司,互联网/移动互联网/电子商务,未知,/a/10024679.shtml,北京,30,60,45.0
77,服务器端开发工程师（Go/C++/Python）,猎,40-70万,北京,统招本科,2年工作经验,未知,2017年12月11日,某移动端个性化推荐平台,互联网/移动互联网/电子商务,未知,/a/9611928.shtml,北京,40,70,55.0
78,高级后端工程师（python/Go）,猎,35-65万,北京,本科及以上,2年工作经验,未知,2017年12月11日,某移动端个性化推荐平台,互联网/移动互联网/电子商务,未知,/a/10021676.shtml,北京,35,65,50.0
79,高级Python,猎,20-30万,成都,本科及以上,3年工作经验,未知,2017年12月11日,四川知名上市互联网物流公司,未知,未知,/a/10020879.shtml,成都,20,30,25.0
80,高级软件工程师（Python方向）,猎,20-30万,上海,统招本科,2年工作经验,未知,2017年12月11日,某大型外资MRO工业品分销商,互联网/移动互联网/电子商务,未知,/a/9345405.shtml,上海,20,30,25.0
81,后端工程师（java/python/ruby/PHP）,猎,30-60万,上海,统招本科,3年工作经验,未知,2017年12月11日,国内某著名海购分享社区平台公司,未知,未知,/a/8395112.shtml,上海,30,60,45.0
82,python爬虫工程师,猎,21-35万,上海,统招本科,2年工作经验,未知,2017年12月11日,上海某知名互联网金融公司,未知,未知,/a/9998109.shtml,上海,21,35,28.0
83,python工程师,猎,30-60万,"北京,深圳,杭州",本科及以上,1年工作经验,未知,2017年12月11日,北京某自动驾驶公司,未知,未知,/a/9988585.shtml,北京,30,60,45.0
84,python开发,猎,40-70万,北京,统招本科,3年工作经验,未知,2017年12月11日,D轮移动互联网独角兽公司,互联网/移动互联网/电子商务,未知,/a/9526800.shtml,北京,40,70,55.0
85,python开发,猎,30-60万,北京,统招本科,2年工作经验,未知,2017年12月11日,知名共享单车公司,互联网/移动互联网/电子商务,未知,/a/9983601.shtml,北京,30,60,45.0
86,python后台研发,猎,25-55万,北京,本科及以上,2年工作经验,未知,2017年12月11日,茄子快传,未知,未知,/a/9960258.shtml,北京,25,55,40.0
87,python研发,猎,35-65万,"北京,深圳,成都",统招本科,3年工作经验,未知,2017年12月11日,茄子快传,未知,未知,/a/9954227.shtml,北京,35,65,50.0
88,大数据开发（Java/Python/PHP/C++）,猎,30-60万,北京,统招本科,3年工作经验,未知,2017年12月11日,北京某知名互联网公司,互联网/移动互联网/电子商务,未知,/a/9942980.shtml,北京,30,60,45.0
89,高级python开发工程师,猎,20-30万,上海,学历不限,2年工作经验,未知,2017年12月11日,国内某知名互联网公司,互联网/移动互联网/电子商务,未知,/a/9520125.shtml,上海,20,30,25.0
90,全栈工程师（Python/Reactjs）,猎,50-70万,北京,学历不限,2年工作经验,未知,2017年12月11日,领先人工智能独角兽公司,互联网/移动互联网/电子商务,未知,/a/9949011.shtml,北京,50,70,60.0
91,服务端开发工程师-后台C++/Python/Go,猎,30-60万,北京,统招本科,2年工作经验,未知,2017年12月11日,国内准上市独角兽公司,互联网/移动互联网/电子商务,未知,/a/8621033.shtml,北京,30,60,45.0
92,Software Engineer（C++ and Python）,猎,25-55万,上海,统招本科,2年工作经验,未知,2017年12月11日,全球领先硅谷独角兽VR公司,互联网/移动互联网/电子商务,未知,/a/8412850.shtml,上海,25,55,40.0
93,图像处理工程师-C++/python/机器学习,猎,25-55万,北京,统招本科,2年工作经验,未知,2017年12月11日,国内准上市独角兽公司,互联网/移动互联网/电子商务,未知,/a/8620995.shtml,北京,25,55,40.0
94,Python程序员,企,5-7万,西安,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月22日,西安图迹信息科技有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910125130.shtml,西安,5,7,6.0
95,python开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月22日,北京金风科创风电设备有限公司,新能源,1000-2000人,https://www.liepin.com/job/1910467970.shtml,北京,面议,面议,面议
96,python开发工程师,企,面议,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月22日,上海微众信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197235217.shtml,上海,面议,面议,面议
97,高级后台工程师-Python（大数据&AI）,企,35-63万,深圳-南山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月22日,美图公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910936087.shtml,深圳,35,63,49.0
98,python工程师,企,10-14万,厦门,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年11月22日,睿视智觉(厦门)软件开发有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910514333.shtml,厦门,10,14,12.0
99,Python 开发工程师,企,21-35万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月22日,新华三集团,计算机硬件/网络设备,5000-10000人,https://www.liepin.com/job/1910442046.shtml,杭州,21,35,28.0
100,python工程师,企,24-42万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月21日,百迈客生物科技,制药/生物工程,100-499人,https://www.liepin.com/job/199797520.shtml,北京,24,42,33.0
101,Python开发工程师(长沙),企,7-18万,长沙,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月21日,康通电子,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1910455408.shtml,长沙,7,18,12.5
102,python开发工程师,企,21-35万,深圳,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年11月21日,和讯华谷,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910468080.shtml,深圳,21,35,28.0
103,大数据工程师（Python 爬虫）,企,面议,广州-萝岗区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,健客网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/198932334.shtml,广州,面议,面议,面议
104,python（成都）,企,12-24万,成都-高新区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月11日,安恒信息技术,计算机软件,500-999人,https://www.liepin.com/job/199053579.shtml,成都,12,24,18.0
105,python开发工程师（爬虫方向）,企,30-42万,上海,大专及以上,5年工作经验,投递后：2个工作日内反馈,2017年11月21日,宝尊电商,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910981708.shtml,上海,30,42,36.0
106,Python工程师,企,10-20万,苏州-工业园,大专及以上,1年工作经验,投递后：1个工作日内反馈,2017年11月21日,苏州东湾信息科技有限公司,计算机软件,1-49人,https://www.liepin.com/job/1910983051.shtml,苏州,10,20,15.0
107,python讲师,企,30-36万,成都-武侯区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981310.shtml,成都,30,36,33.0
108,Python讲师,企,24-48万,大连,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981313.shtml,大连,24,48,36.0
109,python讲师,企,30-36万,广州-天河区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981311.shtml,广州,30,36,33.0
110,Python讲师,企,24-48万,长沙,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981308.shtml,长沙,24,48,36.0
111,python讲师,企,30-36万,杭州,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981309.shtml,杭州,30,36,33.0
112,python技术总监,企,60-96万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910968090.shtml,北京,60,96,78.0
113,Python讲师,企,24-48万,北京,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910968001.shtml,北京,24,48,36.0
114,Python开发工程师,企,18-36万,北京-海淀区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年11月21日,北京全品文教科技股份有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/197689199.shtml,北京,18,36,27.0
115,Python老师,企,24-36万,北京,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月20日,北京易联致远无线技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910962576.shtml,北京,24,36,30.0
116,python助教老师（项目经理）,企,8-16万,深圳,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月20日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/199811546.shtml,深圳,8,16,12.0
117,python工程师（中级）,企,面议,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月03日,新博卓畅技术(北京)有限公司,计算机软件,100-499人,https://www.liepin.com/job/199649331.shtml,北京,面议,面议,面议
118,Python开发工程师,企,12-24万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月17日,北京亿隆汇诚投资管理有限责任公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910409086.shtml,北京,12,24,18.0
119,资深Python开发工程师,企,22-30万,上海-普陀区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月17日,饿了么,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910900233.shtml,上海,22,30,26.0
120,资深Python工程师,企,面议,上海-普陀区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月17日,饿了么,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910900071.shtml,上海,面议,面议,面议
121,python开发,企,面议,西安-高新区,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年12月02日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/1910216244.shtml,西安,面议,面议,面议
122,Python 运维开发工程师,企,24-48万,北京,本科及以上,1年工作经验,投递后：1个工作日内反馈,2017年11月15日,新浪微博,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910906244.shtml,北京,24,48,36.0
123,Python工程师,企,7-14万,广西,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月15日,广西贝加美母婴服务有限公司,医疗/保健/美容/卫生服务,100-499人,https://www.liepin.com/job/1910404789.shtml,广西,7,14,10.5
124,高级python研发工程师,企,面议,北京-海淀区,本科及以上,1年工作经验,未知,2017年11月15日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910901647.shtml,北京,面议,面议,面议
125,Java/Python/C#网站后台开发,企,面议,广州-天河区,统招本科,经验不限,投递后：1个工作日内反馈,2017年11月15日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/194923038.shtml,广州,面议,面议,面议
126,Python工程师,企,12-18万,苏州-工业园,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月15日,爱调研,专业服务(咨询/财会/法律/翻译等),100-499人,https://www.liepin.com/job/1910909454.shtml,苏州,12,18,15.0
127,移动平台后端主程（Go/Python）,企,20-39万,北京-东城区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月14日,北京乐城堡科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910877806.shtml,北京,20,39,29.5
128,python开发,企,10-20万,武汉-江夏区,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月14日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/198178259.shtml,武汉,10,20,15.0
129,python开发工程师,企,面议,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年11月14日,爱奇艺,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910891137.shtml,北京,面议,面议,面议
130,python开发工程师,企,12-18万,武汉,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月14日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/199294714.shtml,武汉,12,18,15.0
131,python,企,面议,上海,学历不限,经验不限,投递后：5个工作日内反馈,2017年11月14日,指玩网络,网络游戏,50-99人,https://www.liepin.com/job/198551510.shtml,上海,面议,面议,面议
132,python开发主管(北京）,企,12-18万,北京-顺义区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月13日,狮桥物流,交通/物流/运输,100-499人,https://www.liepin.com/job/1910476728.shtml,北京,12,18,15.0
133,Python 开发工程师,企,10-18万,上海-静安区,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年11月13日,patsnap,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199719369.shtml,上海,10,18,14.0
134,python开发工程师,企,面议,广州-越秀区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年11月13日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/1910873804.shtml,广州,面议,面议,面议
135,python开发工程师,企,18-30万,武汉-洪山区,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月13日,小红书,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910722267.shtml,武汉,18,30,24.0
136,python开发工程师,企,19-29万,深圳-南山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月13日,北京千丁互联科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910621316.shtml,深圳,19,29,24.0
137,Python算法工程师,企,18-36万,北京-海淀区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月01日,北京行数通科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910918129.shtml,北京,18,36,27.0
138,Python开发工程师,企,12-18万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月01日,洋浦科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198936257.shtml,北京,12,18,15.0
139,Python资深开发,企,面议,北京,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年11月09日,有缘网,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910824069.shtml,北京,面议,面议,面议
