,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link
131,高级python工程师,企,18-36万,杭州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州览众数据科技有限公司,计算机软件,50-99人,https://www.liepin.com/job/1910592645.shtml
132,Python Dev of T500 Investment Bank,企,面议,上海-黄浦区,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月11日,中软国际科技服务(大连),互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199290510.shtml
133,Python Web 开发工程师（上海）,企,20-26万,上海-浦东新区,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,有康爱帮健康科技(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910188148.shtml
134,Python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,恩梯梯数据(中国),IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910541135.shtml
135,Python高级开发工程师,企,面议,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月11日,恩梯梯数据(中国),IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910540968.shtml
136,Python开发工程师,企,面议,武汉-江夏区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,博彦科技,IT服务/系统集成,10000人以上,https://www.liepin.com/job/1910537204.shtml
137,Python工程师（量化交易平台）,企,面议,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月11日,金融界,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910498188.shtml
138,Python研发工程师(CRM),企,6-14万,广州-天河区,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月11日,广州市云润大数据服务有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910438959.shtml
139,讲师（R语言／Python）,企,7-14万,北京,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京国富如荷网络科技有限公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/1910435442.shtml
140,python讲师,企,12-18万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京国富如荷网络科技有限公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/1910316971.shtml
141,python开发工程师,企,12-36万,杭州,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月11日,分期管家,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910264802.shtml
142,python后端工程师,企,24-36万,北京-朝阳区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,联众同行健康服务有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910232861.shtml
143,Python高级开发工程师,企,18-36万,深圳-南山区,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910208571.shtml
144,Python开发工程师,企,10-18万,南京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,南京华讯方舟通信设备有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1910200495.shtml
145,python开发,企,12-20万,深圳-福田区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,雁联,计算机软件,10000人以上,https://www.liepin.com/job/1910194311.shtml
146,技术总监（灵云公有云平台/python/php）,企,30-60万,北京-海淀区,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月11日,北京捷通华声科技股份有限公司,计算机软件,100-499人,https://www.liepin.com/job/197519373.shtml
147,Python 工程师,企,16-29万,上海,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,平纳科,外包服务,50-99人,https://www.liepin.com/job/199984590.shtml
148,中级Python开发工程师,企,16-26万,北京-朝阳区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京蓝沧科技有限公司,IT服务/系统集成,50-99人,https://www.liepin.com/job/199948479.shtml
149,python开发工程师,企,18-36万,深圳-南山区,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199898532.shtml
150,Python开发工程师,企,12-18万,深圳-南山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,武汉微思敦网络技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199875828.shtml
151,Python开发工程师,企,14-28万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,360企业安全,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199862466.shtml
152,Python高级开发工程师（产品开发）,企,18-24万,上海,大专及以上,5年工作经验,投递后：2个工作日内反馈,2017年12月11日,3ti solutions,计算机软件,100-499人,https://www.liepin.com/job/197566628.shtml
153,高级Python,企,14-29万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州默安科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197367878.shtml
154,Python-Web开发工程师,企,12-24万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州默安科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197368175.shtml
155,高级python工程师,企,面议,北京,本科及以上,8年工作经验,投递后：5个工作日内反馈,2017年12月11日,云和恩墨信息技术,IT服务/系统集成,100-499人,https://www.liepin.com/job/198608678.shtml
156,Python研发工程师,企,面议,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月11日,傲硕信息,计算机软件,1-49人,https://www.liepin.com/job/199670362.shtml
157,Python工程师,企,5-8万,厦门-湖里区,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,厦门金多厦网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198701651.shtml
158,Python后端开发工程师,企,18-30万,深圳,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,深圳晶泰科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199565299.shtml
159,高级Python开发工程师,企,18-28万,深圳,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,深圳晶泰科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199565257.shtml
160,Python开发工程师,企,7-12万,重庆-渝北区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,重庆国翰能源发展有限公司,新能源,1-49人,https://www.liepin.com/job/199485556.shtml
161,Python Developer-QAPM,企,24-36万,上海,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,平纳科,外包服务,50-99人,https://www.liepin.com/job/199458909.shtml
162,Python,企,18-36万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199450696.shtml
163,Python,企,18-36万,深圳-南山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199450631.shtml
164,Python,企,22-30万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,平纳科,外包服务,50-99人,https://www.liepin.com/job/196407872.shtml
165,Python开发工程师,企,12-22万,杭州-萧山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州国辰机器人科技有限公司,仪器/仪表/工业自动化/电气,100-499人,https://www.liepin.com/job/195239531.shtml
166,0131-Python运维开发工程师,企,18-24万,上海-杨浦区,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月11日,无锡华云,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199089150.shtml
167,Python开发工程师（maya插件）,企,面议,北京,学历不限,1年工作经验,投递后：2个工作日内反馈,2017年12月11日,北京若森数字科技有限公司,影视/媒体/艺术/文化/出版,100-499人,https://www.liepin.com/job/199079561.shtml
168,python/服务器开发工程师,企,26-46万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,乐动力（朗动科技有限公司）,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198956819.shtml
169,Python工程师,企,12-24万,杭州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,有数金服,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197631985.shtml
170,Python全栈工程师,企,12-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,颗豆互动,网络游戏,100-499人,https://www.liepin.com/job/198710102.shtml
171,Python开发工程师,企,10-19万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,北京数字联盟网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911220195.shtml
172,高级软件工程师（python方向）,企,18-30万,北京,本科及以上,4年工作经验,投递后：1个工作日内反馈,2017年12月11日,国双科技,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910923598.shtml
173,Python开发工程师,企,面议,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,会找房(北京)网络技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197750924.shtml
174,python开发工程师,企,24-29万,北京,统招本科,8年工作经验,投递后：5个工作日内反馈,2017年12月11日,云和恩墨信息技术,IT服务/系统集成,100-499人,https://www.liepin.com/job/197725738.shtml
175,Python高级开发工程师(Lf3Yjk),企,12-24万,北京,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月11日,马上消费金融股份有限公司,基金/证券/期货/投资,1000-2000人,https://www.liepin.com/job/1911200788.shtml
176,高级Python开发工程师,企,21-42万,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,蚂蜂窝,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910596054.shtml
177,架构师/高级PHP工程师/高级Python工程师,企,面议,上海,大专及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月11日,复星高科技,全部行业,1000-2000人,https://www.liepin.com/job/1910116172.shtml
178,Python Web 工程师,企,面议,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,有康爱帮健康科技(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198708037.shtml
179,数据分析工程师（Python/R）,企,7-13万,上海-徐汇区,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年12月11日,和金在线(北京)科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911062731.shtml
180,python工程师,企,13-24万,成都,学历不限,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,云和恩墨信息技术,IT服务/系统集成,100-499人,https://www.liepin.com/job/195167727.shtml
181,Python开发工程师,企,10-21万,上海,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,驻云科技,IT服务/系统集成,100-499人,https://www.liepin.com/job/197460426.shtml
182,Python Developer,企,面议,上海-闸北区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,源讯信息技术(中国)有限公司,IT服务/系统集成,500-999人,https://www.liepin.com/job/199241168.shtml
183,python开发工程师,企,10-18万,杭州-拱墅区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州皓天信息技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/199082912.shtml
184,Python开发工程师,企,面议,北京-海淀区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,中视广信,IT服务/系统集成,100-499人,https://www.liepin.com/job/195226025.shtml
185,python开发工程师,企,21-42万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,新浪,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199463307.shtml
186,Python研发工程师(爬虫方向),企,面议,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,聚力传媒上海,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199532968.shtml
187,高级开发工程师-Python/Java/Go(023411),企,18-30万,杭州-拱墅区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,京东金融集团,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/199121860.shtml
188,Python开发工程师（Web方向）,企,21-35万,杭州,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州嘉云数据科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910995744.shtml
189,高级python开发工程师,企,21-42万,上海,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月11日,上海橙金信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199832504.shtml
190,Python/Go开发工程师-小米视频,企,28-42万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,小米,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/199076941.shtml
191,python后端工程师,企,10-12万,杭州-下城区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,巴九灵,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910783343.shtml
192,Python开发工程师,企,12-24万,成都-高新区,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年12月11日,网信集团,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910453859.shtml
193,架构师（Python方向）,企,面议,西安-高新区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,软通动力技术服务有限公司分支机构,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/198667724.shtml
194,python研发工程师(000377),企,45-75万,北京,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,融360,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911210152.shtml
195,高级Python工程师,企,面议,北京-海淀区,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,深圳码隆科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911150150.shtml
196,python开发运维工程师,企,13-25万,深圳,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,奥比中光,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1911097583.shtml
197,Python研发工程师,企,面议,大连-沙河口,本科及以上,经验不限,投递后：2个工作日内反馈,2017年12月11日,悦视光合科技(大连)有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910999739.shtml
198,Python开发工程师,企,7-13万,上海-徐汇区,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年12月11日,和金在线(北京)科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910430260.shtml
199,python开发工程师,企,18-30万,北京-海淀区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,四川无声信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910798701.shtml
200,python课程设计,企,12-24万,上海,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,傲梦,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/199986799.shtml
201,云平台python开发工程师（初级）,企,面议,上海,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月11日,中国太平洋保险(集团)股份有限公司,保险,1000-2000人,https://www.liepin.com/job/1910721973.shtml
202,高级Python开发工程师（搜索推荐系统开发）,企,面议,上海,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,齐家网,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910685615.shtml
203,Python 后端开发工程师,企,面议,杭州-下城区,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月11日,巴九灵,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910642824.shtml
204,高级Python工程师,企,28-42万,上海,大专及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月11日,上海橙金信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910589824.shtml
205,Java/Python开发工程师,企,面议,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,千寻位置,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910585226.shtml
206,大数据开发（Python 或 R语言）编号02,企,21-46万,上海,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月11日,上海复深蓝软件股份有限公司,计算机软件,500-999人,https://www.liepin.com/job/1910203873.shtml
207,Python工程师／机器学习工程师,企,22-30万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,布雷恩英,网络游戏,1-49人,https://www.liepin.com/job/197964735.shtml
208,高级开发工程师-Python/Java/Go(023404),企,面议,北京-大兴区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,京东金融集团,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/199121977.shtml
209,高级Python开发工程师,企,14-24万,武汉,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,武汉一起好金融信息服务股份有限公司,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910082195.shtml
210,python开发工程师,企,10-18万,广州,大专及以上,1年工作经验,投递后：2个工作日内反馈,2017年12月11日,广东全彩科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199178924.shtml
211,工具开发工程师(Python)J10718,企,面议,上海,统招本科,33年工作经验,投递后：5个工作日内反馈,2017年12月11日,展讯,电子技术/半导体/集成电路,2000-5000人,https://www.liepin.com/job/199880049.shtml
212,高级python工程师,企,23-38万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京点石经纬科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199667277.shtml
213,高级Python工程师,企,24-31万,上海-闵行区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,趣送信息技术(上海)有限公司,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199407273.shtml
214,Python开发工程师,企,10-18万,杭州,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月11日,杭州皓天信息技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/199092623.shtml
215,python高级开发工程师,企,20-39万,北京,统招本科,4年工作经验,投递后：10个工作日内反馈,2017年12月11日,会找房(北京)网络技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197748908.shtml
216,python开发,企,面议,北京,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月10日,致趣广告,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911116382.shtml
217,python开发工程师,企,16-33万,北京,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月10日,众联极享,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910188217.shtml
218,Cloud IaaS Support (Linux/Xen/Python),企,面议,南京,统招本科,4年工作经验,投递后：1个工作日内反馈,2017年12月10日,Oracle甲骨文,计算机软件,10000人以上,https://www.liepin.com/job/1910286443.shtml
219,Python开发工程师,企,12-22万,深圳,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月10日,500.com集团,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910066642.shtml
220,Python服务端开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,金山云网络,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910588908.shtml
221,python开发工程师,企,12-24万,北京,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月11日,金山云网络,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/194293184.shtml
222,python开发工程师,企,18-36万,深圳,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,迅雷,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/194023420.shtml
223,中级Python开发工程师,企,面议,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,优刻得,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910870785.shtml
224,Python研发工程师,企,面议,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,数据交易中心,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/195128039.shtml
225,C++/Go/Java/Python/Javascript,企,18-36万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,上海若灵软件技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198277100.shtml
226,Python开发工程师,企,11-22万,北京,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年12月09日,北京妙计科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910902807.shtml
227,高级Python开发工程师,企,21-35万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月09日,北京妙计科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910902721.shtml
228,python工程师,企,10-17万,深圳,统招本科,经验不限,投递后：5个工作日内反馈,2017年12月09日,深圳米筐科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910595861.shtml
229,python爬虫工程师,企,23-39万,北京-朝阳区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月09日,货圈全,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910459107.shtml
230,高德-python开发高级工程师,企,29-58万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月09日,高德软件,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910088674.shtml
231,python工程师-AI开放平台-中国-00428,企,18-36万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月09日,羽扇智,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911152537.shtml
232,高级Python运维开发工程师,企,21-35万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月09日,北京妙计科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910902418.shtml
233,BIOS开发（C/Python）,企,12-18万,大连,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月09日,上海思芮信息科技有限公司,计算机软件,2000-5000人,https://www.liepin.com/job/197687640.shtml
234,BIOS开发（C/Python）,企,12-18万,上海-闵行区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月09日,上海思芮信息科技有限公司,计算机软件,2000-5000人,https://www.liepin.com/job/197687641.shtml
235,Python数据开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月09日,新智能源系统控制有限责任公司,新能源,100-499人,https://www.liepin.com/job/199032211.shtml
236,Python开发工程师,企,面议,北京-昌平区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,得瑞领新,电子技术/半导体/集成电路,50-99人,https://www.liepin.com/job/1910869282.shtml
237,sz-python开发,企,面议,深圳,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月08日,CMGE中手游,网络游戏,1000-2000人,https://www.liepin.com/job/199882942.shtml
238,Python开发,企,12-18万,北京-海淀区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月08日,中创信测科技,通信(设备/运营/增值),100-499人,https://www.liepin.com/job/199479073.shtml
239,PYTHON开发工程师,企,6-11万,郑州-高新区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月08日,北京元鼎时代科技股份有限公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/1910222879.shtml
240,Python开发工程师,企,18-30万,北京-顺义区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月08日,航天星图科技(北京)有限公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/1910876243.shtml
241,Python 开发工程师,企,16-31万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月08日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199226346.shtml
242,Python开发工程师,企,18-24万,北京-丰台区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,北京网藤科技有限公司,计算机硬件/网络设备,50-99人,https://www.liepin.com/job/1910038328.shtml
243,云平台开发工程师（JAVA、Python）,企,24-36万,北京-顺义区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月08日,航天星图科技(北京)有限公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/1910876294.shtml
244,Python开发工程师,企,12-24万,北京,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月08日,乐飞天下,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910961971.shtml
245,python工程师,企,面议,北京,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月08日,北京创金启富,基金/证券/期货/投资,1-49人,https://www.liepin.com/job/199610298.shtml
246,python工程师,企,14-17万,深圳-南山区,统招本科,经验不限,投递后：5个工作日内反馈,2017年12月08日,达而观信息科技(上海)有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911187939.shtml
247,Python运维开发工程师,企,10-18万,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月08日,环球合一网络技术(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198972782.shtml
248,服务器研发工程师（Python）...,企,18-36万,北京,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,春雨医生,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197281466.shtml
249,Python开发工程师（校招）,企,5-10万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月08日,北京第三石信息技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910966135.shtml
250,python工程师,企,面议,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月08日,绿欣科技发展(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910702790.shtml
251,Python工程师,企,12-36万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月08日,航旅在线(北京)科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197738855.shtml
252,python,企,30-49万,北京,大专及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月08日,北京好巧国际旅行社有限公司,全部行业,100-499人,https://www.liepin.com/job/199819719.shtml
253,python开发工程师,企,18-36万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,上海橙信网络科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911063438.shtml
254,python工程师,企,24-36万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月08日,The ONE,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197626085.shtml
255,Python运维开发工程师,企,23-38万,深圳-罗湖区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月08日,携程,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910555867.shtml
256,python测试工程师,企,面议,北京,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199192197.shtml
257,python开发工程师,企,14-29万,上海,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年12月08日,合合信息,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910934041.shtml
258,Linux C++/Python高级研发工程师,企,30-49万,北京,大专及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月08日,北京好巧国际旅行社有限公司,全部行业,100-499人,https://www.liepin.com/job/199819587.shtml
259,Python后端开发/架构师,企,面议,上海,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月08日,触宝科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197235965.shtml
260,Python,企,14-24万,杭州,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月08日,汽车超人,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910987751.shtml
261,Python后端开发工程师,企,12-24万,成都,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月08日,宜高美信息服务(成都)有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910652104.shtml
