,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link
130,python运维,企,15-30万,杭州,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年11月30日,同花顺财经,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910739866.shtml
131,Python工程师,企,12-24万,北京,硕士及以上,2年工作经验,投递后：2个工作日内反馈,2017年11月30日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910710376.shtml
132,Python/虚拟化开发工程师,企,面议,厦门-思明区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月04日,网宿科技,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199769605.shtml
133,python工程师,企,18-24万,上海,统招本科,经验不限,投递后：2个工作日内反馈,2017年11月29日,上海蓝恩金融,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910454447.shtml
134,Python高级工程师,企,10-18万,昆明-盘龙区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月29日,云南爱必福网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911085183.shtml
135,Python开发工程师,企,10-18万,南京,学历不限,经验不限,投递后：5个工作日内反馈,2017年11月29日,中科创达软件股份有限公司,计算机硬件/网络设备,1000-2000人,https://www.liepin.com/job/199402481.shtml
136,python开发工程师,企,14-28万,北京-丰台区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年11月29日,卫士通信息,计算机软件,1000-2000人,https://www.liepin.com/job/1911094096.shtml
137,python开发工程师,企,21-42万,杭州,硕士及以上,2年工作经验,投递后：10个工作日内反馈,2017年11月29日,杭州龙盈科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911091219.shtml
138,python讲师,企,18-36万,深圳,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年11月29日,泽林信息,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911089873.shtml
139,Python讲师,企,24-48万,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月29日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1911089137.shtml
140,Python工程师,企,18-35万,杭州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年11月29日,杭州摩象网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/199780941.shtml
141,python工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月03日,新博卓畅技术(北京)有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910207672.shtml
